"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","virus"
"hsa051458","hsa05145","Toxoplasmosis","2/103","111/8843",0.371894776191909,0.876079401939748,0.850516136052769,"7040/5170",2,"UP000000869"
"hsa050335","hsa05033","Nicotine addiction","1/103","41/8843",0.382114429203812,0.876079401939748,0.850516136052769,"773",1,"UP000000869"
"hsa052197","hsa05219","Bladder cancer","1/103","41/8843",0.382114429203812,0.876079401939748,0.850516136052769,"7157",1,"UP000000869"
"hsa047268","hsa04726","Serotonergic synapse","2/103","115/8843",0.388550861829625,0.876079401939748,0.850516136052769,"351/773",2,"UP000000869"
"hsa042161","hsa04216","Ferroptosis","1/103","42/8843",0.389344855674161,0.876079401939748,0.850516136052769,"7157",1,"UP000000869"
"hsa046703","hsa04670","Leukocyte transendothelial migration","2/103","116/8843",0.39268554063777,0.876079401939748,0.850516136052769,"5010/6093",2,"UP000000869"
"hsa047225","hsa04722","Neurotrophin signaling pathway","2/103","120/8843",0.409098410844751,0.876079401939748,0.850516136052769,"7157/5170",2,"UP000000869"
"hsa049307","hsa04930","Type II diabetes mellitus","1/103","47/8843",0.424259094783993,0.876079401939748,0.850516136052769,"773",1,"UP000000869"
"hsa0541510","hsa05415","Diabetic cardiomyopathy","3/103","205/8843",0.428843311035023,0.876079401939748,0.850516136052769,"6392/7040/4846",3,"UP000000869"
"hsa0461111","hsa04611","Platelet activation","2/103","125/8843",0.429312225808648,0.876079401939748,0.850516136052769,"4846/6093",2,"UP000000869"
"hsa046722","hsa04672","Intestinal immune network for IgA production","1/103","49/8843",0.437664606332255,0.876079401939748,0.850516136052769,"7040",1,"UP000000869"
"hsa003301","hsa00330","Arginine and proline metabolism","1/103","50/8843",0.444250977215559,0.876079401939748,0.850516136052769,"4846",1,"UP000000869"
"hsa051444","hsa05144","Malaria","1/103","50/8843",0.444250977215559,0.876079401939748,0.850516136052769,"7040",1,"UP000000869"
"hsa0492610","hsa04926","Relaxin signaling pathway","2/103","130/8843",0.449163646998787,0.876079401939748,0.850516136052769,"7040/4846",2,"UP000000869"
"hsa047288","hsa04728","Dopaminergic synapse","2/103","132/8843",0.456997148017976,0.876079401939748,0.850516136052769,"1815/773",2,"UP000000869"
"hsa040608","hsa04060","Cytokine-cytokine receptor interaction","4/103","298/8843",0.45940439294815,0.876079401939748,0.850516136052769,"9547/55504/1489/7040",4,"UP000000869"
"hsa049617","hsa04961","Endocrine and other factor-regulated calcium reabsorption","1/103","53/8843",0.463555173849607,0.876079401939748,0.850516136052769,"5741",1,"UP000000869"
"hsa051668","hsa05166","Human T-cell leukemia virus 1 infection","3/103","223/8843",0.483692231808675,0.876079401939748,0.850516136052769,"7040/7157/6908",3,"UP000000869"
"hsa054187","hsa05418","Fluid shear stress and atherosclerosis","2/103","141/8843",0.491446696213758,0.876079401939748,0.850516136052769,"7157/4846",2,"UP000000869"
"hsa051638","hsa05163","Human cytomegalovirus infection","3/103","226/8843",0.492601795833087,0.876079401939748,0.850516136052769,"7157/6093/8737",3,"UP000000869"
"hsa052087","hsa05208","Chemical carcinogenesis - reactive oxygen species","3/103","226/8843",0.492601795833087,0.876079401939748,0.850516136052769,"6392/10861/5170",3,"UP000000869"
"hsa0520611","hsa05206","MicroRNAs in cancer","4/103","312/8843",0.495159969323918,0.876079401939748,0.850516136052769,"7157/2146/6093/23411",4,"UP000000869"
"hsa043807","hsa04380","Osteoclast differentiation","2/103","142/8843",0.495190643548686,0.876079401939748,0.850516136052769,"126014/7040",2,"UP000000869"
"hsa049367","hsa04936","Alcoholic liver disease","2/103","144/8843",0.502626784519553,0.876079401939748,0.850516136052769,"8737/23411",2,"UP000000869"
"hsa0481010","hsa04810","Regulation of actin cytoskeleton","3/103","230/8843",0.504365513169458,0.876079401939748,0.850516136052769,"28984/2249/6093",3,"UP000000869"
"hsa043705","hsa04370","VEGF signaling pathway","1/103","60/8843",0.506054108101819,0.876079401939748,0.850516136052769,"4846",1,"UP000000869"
"hsa047309","hsa04730","Long-term depression","1/103","60/8843",0.506054108101819,0.876079401939748,0.850516136052769,"773",1,"UP000000869"
"hsa042138","hsa04213","Longevity regulating pathway - multiple species","1/103","62/8843",0.517572033754471,0.876079401939748,0.850516136052769,"23411",1,"UP000000869"
"hsa034208","hsa03420","Nucleotide excision repair","1/103","63/8843",0.523230851716353,0.876079401939748,0.850516136052769,"5431",1,"UP000000869"
"hsa052176","hsa05217","Basal cell carcinoma","1/103","63/8843",0.523230851716353,0.876079401939748,0.850516136052769,"7157",1,"UP000000869"
"hsa053216","hsa05321","Inflammatory bowel disease","1/103","65/8843",0.534352023201127,0.876079401939748,0.850516136052769,"7040",1,"UP000000869"
"hsa049218","hsa04921","Oxytocin signaling pathway","2/103","154/8843",0.53874718844139,0.876079401939748,0.850516136052769,"4846/6093",2,"UP000000869"
"hsa00970","hsa00970","Aminoacyl-tRNA biosynthesis","1/103","66/8843",0.539815880755272,0.876079401939748,0.850516136052769,"5859",1,"UP000000869"
"hsa0414810","hsa04148","Efferocytosis","2/103","156/8843",0.545754703428985,0.876079401939748,0.850516136052769,"7040/23411",2,"UP000000869"
"hsa0516512","hsa05165","Human papillomavirus infection","4/103","333/8843",0.54687919990604,0.876079401939748,0.850516136052769,"7157/84441/1452/6908",4,"UP000000869"
"hsa041108","hsa04110","Cell cycle","2/103","158/8843",0.552688835755365,0.876079401939748,0.850516136052769,"7040/7157",2,"UP000000869"
"hsa046644","hsa04664","Fc epsilon RI signaling pathway","1/103","69/8843",0.555829385946882,0.876079401939748,0.850516136052769,"5170",1,"UP000000869"
"hsa050317","hsa05031","Amphetamine addiction","1/103","69/8843",0.555829385946882,0.876079401939748,0.850516136052769,"23411",1,"UP000000869"
"hsa054167","hsa05416","Viral myocarditis","1/103","69/8843",0.555829385946882,0.876079401939748,0.850516136052769,"8672",1,"UP000000869"
"hsa051318","hsa05131","Shigellosis","3/103","249/8843",0.558273574501807,0.876079401939748,0.850516136052769,"7157/6093/8737",3,"UP000000869"
"hsa052115","hsa05211","Renal cell carcinoma","1/103","70/8843",0.561043606740987,0.876079401939748,0.850516136052769,"7040",1,"UP000000869"
"hsa051328","hsa05132","Salmonella infection","3/103","251/8843",0.563745902745211,0.876079401939748,0.850516136052769,"51429/257364/8737",3,"UP000000869"
"hsa051204","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","1/103","71/8843",0.566197203971772,0.876079401939748,0.850516136052769,"5803",1,"UP000000869"
"hsa052304","hsa05230","Central carbon metabolism in cancer","1/103","71/8843",0.566197203971772,0.876079401939748,0.850516136052769,"7157",1,"UP000000869"
"hsa051617","hsa05161","Hepatitis B","2/103","163/8843",0.569700701251497,0.876079401939748,0.850516136052769,"7040/7157",2,"UP000000869"
"hsa046226","hsa04622","RIG-I-like receptor signaling pathway","1/103","72/8843",0.571290875653362,0.876079401939748,0.850516136052769,"8737",1,"UP000000869"
"hsa041156","hsa04115","p53 signaling pathway","1/103","75/8843",0.586219198709144,0.876079401939748,0.850516136052769,"7157",1,"UP000000869"
"hsa033204","hsa03320","PPAR signaling pathway","1/103","76/8843",0.591079990512629,0.876079401939748,0.850516136052769,"5170",1,"UP000000869"
"hsa052145","hsa05214","Glioma","1/103","76/8843",0.591079990512629,0.876079401939748,0.850516136052769,"7157",1,"UP000000869"
"hsa051405","hsa05140","Leishmaniasis","1/103","77/8843",0.595884229246198,0.876079401939748,0.850516136052769,"7040",1,"UP000000869"
"hsa047217","hsa04721","Synaptic vesicle cycle","1/103","79/8843",0.605325646439654,0.876079401939748,0.850516136052769,"773",1,"UP000000869"
"hsa046127","hsa04612","Antigen processing and presentation","1/103","80/8843",0.609964105866481,0.876079401939748,0.850516136052769,"4802",1,"UP000000869"
"hsa0415111","hsa04151","PI3K-Akt signaling pathway","4/103","362/8843",0.613622019865369,0.876079401939748,0.850516136052769,"2249/7157/4846/5170",4,"UP000000869"
"hsa051528","hsa05152","Tuberculosis","2/103","180/8843",0.62404729512405,0.876079401939748,0.850516136052769,"7040/4802",2,"UP000000869"
"hsa047426","hsa04742","Taste transduction","1/103","86/8843",0.636682587605955,0.876079401939748,0.850516136052769,"773",1,"UP000000869"
"hsa045129","hsa04512","ECM-receptor interaction","1/103","89/8843",0.649353858148218,0.876079401939748,0.850516136052769,"1758",1,"UP000000869"
"hsa047276","hsa04727","GABAergic synapse","1/103","89/8843",0.649353858148218,0.876079401939748,0.850516136052769,"773",1,"UP000000869"
"hsa050327","hsa05032","Morphine addiction","1/103","91/8843",0.657557220463386,0.876079401939748,0.850516136052769,"773",1,"UP000000869"
"hsa045409","hsa04540","Gap junction","1/103","92/8843",0.66158734001232,0.876079401939748,0.850516136052769,"1453",1,"UP000000869"
"hsa046587","hsa04658","Th1 and Th2 cell differentiation","1/103","92/8843",0.66158734001232,0.876079401939748,0.850516136052769,"84441",1,"UP000000869"
"hsa040628","hsa04062","Chemokine signaling pathway","2/103","193/8843",0.661964223312577,0.876079401939748,0.850516136052769,"9547/6093",2,"UP000000869"
"hsa052027","hsa05202","Transcriptional misregulation in cancer","2/103","193/8843",0.661964223312577,0.876079401939748,0.850516136052769,"7157/860",2,"UP000000869"
"hsa045207","hsa04520","Adherens junction","1/103","93/8843",0.665570485250434,0.876079401939748,0.850516136052769,"6093",1,"UP000000869"
"hsa052227","hsa05222","Small cell lung cancer","1/103","93/8843",0.665570485250434,0.876079401939748,0.850516136052769,"7157",1,"UP000000869"
"hsa015227","hsa01522","Endocrine resistance","1/103","99/8843",0.688512830428299,0.876079401939748,0.850516136052769,"7157",1,"UP000000869"
"hsa054108","hsa05410","Hypertrophic cardiomyopathy","1/103","99/8843",0.688512830428299,0.876079401939748,0.850516136052769,"7040",1,"UP000000869"
"hsa0451011","hsa04510","Focal adhesion","2/103","203/8843",0.68902192234955,0.876079401939748,0.850516136052769,"5170/6093",2,"UP000000869"
"hsa051698","hsa05169","Epstein-Barr virus infection","2/103","203/8843",0.68902192234955,0.876079401939748,0.850516136052769,"7157/8737",2,"UP000000869"
"hsa040613","hsa04061","Viral protein interaction with cytokine and cytokine receptor","1/103","100/8843",0.692181995394663,0.876079401939748,0.850516136052769,"9547",1,"UP000000869"
"hsa0520311","hsa05203","Viral carcinogenesis","2/103","205/8843",0.694217745410079,0.876079401939748,0.850516136052769,"7157/6908",2,"UP000000869"
"hsa030158","hsa03015","mRNA surveillance pathway","1/103","103/8843",0.70293462551812,0.876079401939748,0.850516136052769,"390748",1,"UP000000869"
"hsa051428","hsa05142","Chagas disease","1/103","103/8843",0.70293462551812,0.876079401939748,0.850516136052769,"7040",1,"UP000000869"
"hsa0514611","hsa05146","Amoebiasis","1/103","103/8843",0.70293462551812,0.876079401939748,0.850516136052769,"7040",1,"UP000000869"
"hsa040647","hsa04064","NF-kappa B signaling pathway","1/103","105/8843",0.709895533530373,0.876079401939748,0.850516136052769,"8737",1,"UP000000869"
"hsa049749","hsa04974","Protein digestion and absorption","1/103","105/8843",0.709895533530373,0.876079401939748,0.850516136052769,"1303",1,"UP000000869"
"hsa054148","hsa05414","Dilated cardiomyopathy","1/103","105/8843",0.709895533530373,0.876079401939748,0.850516136052769,"7040",1,"UP000000869"
"hsa040159","hsa04015","Rap1 signaling pathway","2/103","212/8843",0.711847731299307,0.876079401939748,0.850516136052769,"2249/5900",2,"UP000000869"
"hsa051709","hsa05170","Human immunodeficiency virus 1 infection","2/103","213/8843",0.714296574051246,0.876079401939748,0.850516136052769,"9730/8737",2,"UP000000869"
"hsa052077","hsa05207","Chemical carcinogenesis - receptor activation","2/103","215/8843",0.719142593252116,0.876079401939748,0.850516136052769,"2249/773",2,"UP000000869"
"hsa046598","hsa04659","Th17 cell differentiation","1/103","108/8843",0.720035129035662,0.876079401939748,0.850516136052769,"7040",1,"UP000000869"
"hsa040665","hsa04066","HIF-1 signaling pathway","1/103","109/8843",0.723336374795173,0.876079401939748,0.850516136052769,"4846",1,"UP000000869"
"hsa046205","hsa04620","Toll-like receptor signaling pathway","1/103","109/8843",0.723336374795173,0.876079401939748,0.850516136052769,"8737",1,"UP000000869"
"hsa030409","hsa03040","Spliceosome","2/103","218/8843",0.726283442022589,0.876079401939748,0.850516136052769,"10915/10523",2,"UP000000869"
"hsa047258","hsa04725","Cholinergic synapse","1/103","115/8843",0.742349652393256,0.880733410625195,0.855034344648403,"773",1,"UP000000869"
"hsa012006","hsa01200","Carbon metabolism","1/103","116/8843",0.745390209886782,0.880733410625195,0.855034344648403,"6392",1,"UP000000869"
"hsa047249","hsa04724","Glutamatergic synapse","1/103","116/8843",0.745390209886782,0.880733410625195,0.855034344648403,"773",1,"UP000000869"
"hsa030829","hsa03082","ATP-dependent chromatin remodeling","1/103","117/8843",0.748395229754051,0.880733410625195,0.855034344648403,"29994",1,"UP000000869"
"hsa046687","hsa04668","TNF signaling pathway","1/103","119/8843",0.754300297231286,0.880854194957508,0.85515160459469,"8737",1,"UP000000869"
"hsa0482013","hsa04820","Cytoskeleton in muscle cells","2/103","232/8843",0.757625887890914,0.880854194957508,0.85515160459469,"56203/1465",2,"UP000000869"
"hsa046606","hsa04660","T cell receptor signaling pathway","1/103","122/8843",0.762901497499876,0.881676580942971,0.855949994043353,"5170",1,"UP000000869"
"hsa040148","hsa04014","Ras signaling pathway","2/103","238/8843",0.770092918158181,0.884171252642236,0.858371873304162,"2249/5900",2,"UP000000869"
"hsa042709","hsa04270","Vascular smooth muscle contraction","1/103","134/8843",0.794424226286307,0.884171252642236,0.858371873304162,"6093",1,"UP000000869"
"hsa001902","hsa00190","Oxidative phosphorylation","1/103","138/8843",0.803979922624913,0.884171252642236,0.858371873304162,"6392",1,"UP000000869"
"hsa0491010","hsa04910","Insulin signaling pathway","1/103","138/8843",0.803979922624913,0.884171252642236,0.858371873304162,"5170",1,"UP000000869"
"hsa051355","hsa05135","Yersinia infection","1/103","138/8843",0.803979922624913,0.884171252642236,0.858371873304162,"6093",1,"UP000000869"
"hsa049158","hsa04915","Estrogen signaling pathway","1/103","139/8843",0.806299287124583,0.884171252642236,0.858371873304162,"4846",1,"UP000000869"
"hsa051625","hsa05162","Measles","1/103","139/8843",0.806299287124583,0.884171252642236,0.858371873304162,"7157",1,"UP000000869"
"hsa0437110","hsa04371","Apelin signaling pathway","1/103","140/8843",0.808591471571524,0.884171252642236,0.858371873304162,"4846",1,"UP000000869"
"hsa040807","hsa04080","Neuroactive ligand-receptor interaction","3/103","368/8843",0.808698280194884,0.884171252642236,0.858371873304162,"1815/5741/2642",3,"UP000000869"
"hsa0412011","hsa04120","Ubiquitin mediated proteolysis","1/103","142/8843",0.813095558401513,0.884171252642236,0.858371873304162,"63893",1,"UP000000869"
"hsa045509","hsa04550","Signaling pathways regulating pluripotency of stem cells","1/103","144/8843",0.817494663302514,0.884171252642236,0.858371873304162,"463",1,"UP000000869"
"hsa040729","hsa04072","Phospholipase D signaling pathway","1/103","149/8843",0.828048897792398,0.884171252642236,0.858371873304162,"5900",1,"UP000000869"
"hsa047238","hsa04723","Retrograde endocannabinoid signaling","1/103","149/8843",0.828048897792398,0.884171252642236,0.858371873304162,"773",1,"UP000000869"
"hsa050128","hsa05012","Parkinson disease","2/103","271/8843",0.82919687423961,0.884171252642236,0.858371873304162,"6392/7157",2,"UP000000869"
"hsa045146","hsa04514","Cell adhesion molecules","1/103","157/8843",0.843692128067389,0.893682184258809,0.867605283872746,"5010",1,"UP000000869"
"hsa042176","hsa04217","Necroptosis","1/103","159/8843",0.847377407872342,0.893682184258809,0.867605283872746,"8737",1,"UP000000869"
"hsa030088","hsa03008","Ribosome biogenesis in eukaryotes","1/103","168/8843",0.862924453751702,0.90024010580583,0.873971850741411,"55131",1,"UP000000869"
"hsa046308","hsa04630","JAK-STAT signaling pathway","1/103","168/8843",0.862924453751702,0.90024010580583,0.873971850741411,"1489",1,"UP000000869"
"hsa051647","hsa05164","Influenza A","1/103","172/8843",0.869320612396329,0.902036979529524,0.875716293189284,"390748",1,"UP000000869"
"hsa046217","hsa04621","NOD-like receptor signaling pathway","1/103","189/8843",0.893365013882824,0.922029131975321,0.895125091309556,"8737",1,"UP000000869"
"hsa051677","hsa05167","Kaposi sarcoma-associated herpesvirus infection","1/103","196/8843",0.901941075622902,0.92222253928699,0.895312855157264,"7157",1,"UP000000869"
"hsa0481410","hsa04814","Motor proteins","1/103","197/8843",0.903109118783633,0.92222253928699,0.895312855157264,"24137",1,"UP000000869"
"hsa040247","hsa04024","cAMP signaling pathway","1/103","226/8843",0.9315936274361,0.94630300050088,0.918690668607345,"6093",1,"UP000000869"
"hsa047148","hsa04714","Thermogenesis","1/103","235/8843",0.938613542337515,0.948441956393405,0.92076721155182,"6392",1,"UP000000869"
"hsa0414410","hsa04144","Endocytosis","1/103","252/8843",0.949983375045101,0.954931205123461,0.927067109419013,"9765",1,"UP000000869"
"hsa050207","hsa05020","Prion disease","1/103","278/8843",0.963464288841293,0.963464288841293,0.935351204874558,"6392",1,"UP000000869"
"hsa002405","hsa00240","Pyrimidine metabolism","5/36","58/8843",3.28604108007673e-06,0.000328604108007673,0.000294014201901602,"7083/6241/50484/6240/1854",5,"UP000101269"
"hsa009832","hsa00983","Drug metabolism - other enzymes","5/36","81/8843",1.71772268124479e-05,0.000724486494806747,0.0006482247585113,"7083/6241/50484/6240/1854",5,"UP000101269"
"hsa012325","hsa01232","Nucleotide metabolism","5/36","85/8843",2.17345948442024e-05,0.000724486494806747,0.0006482247585113,"7083/6241/50484/6240/1854",5,"UP000101269"
"hsa030208","hsa03020","RNA polymerase","3/36","34/8843",0.000340015576726432,0.00850038941816079,0.00760561158467018,"5431/55703/84172",3,"UP000101269"
"hsa004804","hsa00480","Glutathione metabolism","3/36","58/8843",0.00163964172808679,0.0327928345617358,0.0293409572394478,"6241/50484/6240",3,"UP000101269"
"hsa049279","hsa04927","Cortisol synthesis and secretion","3/36","65/8843",0.00227624538914202,0.037937423152367,0.0339440101889599,"23236/3283/3284",3,"UP000101269"
"hsa049259","hsa04925","Aldosterone synthesis and secretion","3/36","98/8843",0.00723101176782606,0.103300168111801,0.0924264662052955,"23236/3283/3284",3,"UP000101269"
"hsa002309","hsa00230","Purine metabolism","3/36","128/8843",0.0149353061996482,0.186691327495603,0.167039608811855,"6241/50484/6240",3,"UP000101269"
"hsa049137","hsa04913","Ovarian steroidogenesis","2/36","51/8843",0.0181308355651688,0.190377241461293,0.170337531833789,"3283/3284",2,"UP000101269"
"hsa040209","hsa04020","Calcium signaling pathway","4/36","254/8843",0.0190377241461293,0.190377241461293,0.170337531833789,"3270/845/23236/844",4,"UP000101269"
"hsa0493410","hsa04934","Cushing syndrome","3/36","155/8843",0.0247170437476903,0.207236459652653,0.18542209547869,"23236/3283/3284",3,"UP000101269"
"hsa001404","hsa00140","Steroid hormone biosynthesis","2/36","62/8843",0.0261515409617761,0.207236459652653,0.18542209547869,"3283/3284",2,"UP000101269"
"hsa0031010","hsa00310","Lysine degradation","2/36","63/8843",0.0269407397548449,0.207236459652653,0.18542209547869,"2146/23067",2,"UP000101269"
"hsa041157","hsa04115","p53 signaling pathway","2/36","75/8843",0.03713732499925,0.2652666071375,0.237343806386184,"6241/50484",2,"UP000101269"
"hsa042609","hsa04260","Cardiac muscle contraction","2/36","87/8843",0.0485754630054171,0.323836420036114,0.289748375821786,"3270/845",2,"UP000101269"
"hsa001202","hsa00120","Primary bile acid biosynthesis","1/36","17/8843",0.0670572882984359,0.39368127259313,0.352241138635958,"80270",1,"UP000101269"
"hsa0492210","hsa04922","Glucagon signaling pathway","2/36","107/8843",0.0700354655026802,0.39368127259313,0.352241138635958,"23236/31",2,"UP000101269"
"hsa000614","hsa00061","Fatty acid biosynthesis","1/36","18/8843",0.0708626290667633,0.39368127259313,0.352241138635958,"31",1,"UP000101269"
"hsa006402","hsa00640","Propanoate metabolism","1/36","32/8843",0.122578903866866,0.586736109187546,0.524974413483594,"31",1,"UP000101269"
"hsa051436","hsa05143","African trypanosomiasis","1/36","37/8843",0.140361874041947,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa034405","hsa03440","Homologous recombination","1/36","41/8843",0.154335494380114,0.586736109187546,0.524974413483594,"641",1,"UP000101269"
"hsa0431011","hsa04310","Wnt signaling pathway","2/36","174/8843",0.157459419441296,0.586736109187546,0.524974413483594,"23236/57680",2,"UP000101269"
"hsa030229","hsa03022","Basal transcription factors","1/36","44/8843",0.164670534633114,0.586736109187546,0.524974413483594,"6880",1,"UP000101269"
"hsa034109","hsa03410","Base excision repair","1/36","44/8843",0.164670534633114,0.586736109187546,0.524974413483594,"3980",1,"UP000101269"
"hsa006202","hsa00620","Pyruvate metabolism","1/36","47/8843",0.174882735006682,0.586736109187546,0.524974413483594,"31",1,"UP000101269"
"hsa049736","hsa04973","Carbohydrate digestion and absorption","1/36","52/8843",0.191633937810826,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa049618","hsa04961","Endocrine and other factor-regulated calcium reabsorption","1/36","53/8843",0.19494427545601,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa034602","hsa03460","Fanconi anemia pathway","1/36","55/8843",0.201525458454619,0.586736109187546,0.524974413483594,"641",1,"UP000101269"
"hsa012126","hsa01212","Fatty acid metabolism","1/36","57/8843",0.208054324045488,0.586736109187546,0.524974413483594,"31",1,"UP000101269"
"hsa0473010","hsa04730","Long-term depression","1/36","60/8843",0.217750410450543,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa034209","hsa03420","Nucleotide excision repair","1/36","63/8843",0.227331042327805,0.586736109187546,0.524974413483594,"5431",1,"UP000101269"
"hsa049298","hsa04929","GnRH secretion","1/36","65/8843",0.233654649180439,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa047208","hsa04720","Long-term potentiation","1/36","67/8843",0.239927929084866,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa049248","hsa04924","Renin secretion","1/36","69/8843",0.246151271217058,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa051205","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","1/36","71/8843",0.252325061831358,0.586736109187546,0.524974413483594,"5803",1,"UP000101269"
"hsa005628","hsa00562","Inositol phosphate metabolism","1/36","73/8843",0.258449684281749,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa015247","hsa01524","Platinum drug resistance","1/36","75/8843",0.264525519042985,0.586736109187546,0.524974413483594,"7155",1,"UP000101269"
"hsa049189","hsa04918","Thyroid hormone synthesis","1/36","75/8843",0.264525519042985,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa049718","hsa04971","Gastric acid secretion","1/36","76/8843",0.267545259156403,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa0414411","hsa04144","Endocytosis","2/36","252/8843",0.273877984398433,0.586736109187546,0.524974413483594,"253725/387680",2,"UP000101269"
"hsa0308311","hsa03083","Polycomb repressive complex","1/36","83/8843",0.288348491088644,0.586736109187546,0.524974413483594,"2146",1,"UP000101269"
"hsa046239","hsa04623","Cytosolic DNA-sensing pathway","1/36","83/8843",0.288348491088644,0.586736109187546,0.524974413483594,"55703",1,"UP000101269"
"hsa047427","hsa04742","Taste transduction","1/36","86/8843",0.297087263101193,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa049118","hsa04911","Insulin secretion","1/36","86/8843",0.297087263101193,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa0454010","hsa04540","Gap junction","1/36","92/8843",0.314252928762504,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa049128","hsa04912","GnRH signaling pathway","1/36","93/8843",0.317073965737084,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa047139","hsa04713","Circadian entrainment","1/36","97/8843",0.328245709849777,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa049709","hsa04970","Salivary secretion","1/36","97/8843",0.328245709849777,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa040708","hsa04070","Phosphatidylinositol signaling system","1/36","98/8843",0.331010762953528,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa047508","hsa04750","Inflammatory mediator regulation of TRP channels","1/36","99/8843",0.333764749521129,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa049168","hsa04916","Melanogenesis","1/36","101/8843",0.339239695009082,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa0493311","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/36","101/8843",0.339239695009082,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa051429","hsa05142","Chagas disease","1/36","103/8843",0.344670888615422,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa0514612","hsa05146","Amoebiasis","1/36","103/8843",0.344670888615422,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa049728","hsa04972","Pancreatic secretion","1/36","106/8843",0.352736386688195,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa030139","hsa03013","Nucleocytoplasmic transport","1/36","108/8843",0.358059681277827,0.586736109187546,0.524974413483594,"3842",1,"UP000101269"
"hsa0501612","hsa05016","Huntington disease","2/36","311/8843",0.362970775951458,0.586736109187546,0.524974413483594,"23236/5431",2,"UP000101269"
"hsa047259","hsa04725","Cholinergic synapse","1/36","115/8843",0.376358106960629,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa047269","hsa04726","Serotonergic synapse","1/36","115/8843",0.376358106960629,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa049289","hsa04928","Parathyroid hormone synthesis, secretion and action","1/36","115/8843",0.376358106960629,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa0472410","hsa04724","Glutamatergic synapse","1/36","116/8843",0.378930415410379,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa0308210","hsa03082","ATP-dependent chromatin remodeling","1/36","117/8843",0.381492407509064,0.586736109187546,0.524974413483594,"29994",1,"UP000101269"
"hsa040719","hsa04071","Sphingolipid signaling pathway","1/36","122/8843",0.39414902430968,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa041529","hsa04152","AMPK signaling pathway","1/36","122/8843",0.39414902430968,0.586736109187546,0.524974413483594,"31",1,"UP000101269"
"hsa0491910","hsa04919","Thyroid hormone signaling pathway","1/36","122/8843",0.39414902430968,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa049358","hsa04935","Growth hormone synthesis, secretion and action","1/36","122/8843",0.39414902430968,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa0461112","hsa04611","Platelet activation","1/36","125/8843",0.401621747470935,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa0492611","hsa04926","Relaxin signaling pathway","1/36","130/8843",0.41387760045871,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa041428","hsa04142","Lysosome","1/36","132/8843",0.41871130216862,0.586736109187546,0.524974413483594,"1657",1,"UP000101269"
"hsa047289","hsa04728","Dopaminergic synapse","1/36","132/8843",0.41871130216862,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa0427010","hsa04270","Vascular smooth muscle contraction","1/36","134/8843",0.423506239174707,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa0491011","hsa04910","Insulin signaling pathway","1/36","138/8843",0.432981025059031,0.586736109187546,0.524974413483594,"31",1,"UP000101269"
"hsa049159","hsa04915","Estrogen signaling pathway","1/36","139/8843",0.435325962807207,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
"hsa0437111","hsa04371","Apelin signaling pathway","1/36","140/8843",0.437661471233097,0.586736109187546,0.524974413483594,"23236",1,"UP000101269"
