"","viral_id","Proteome.ID","Pathogen","smooth_curve","mean","percent_of_protein"
"2188","Q8QMZ5","UP000152733","Cowpox virus","Poxviridae",1,1.2987012987013
"2189","Q8QMZ6","UP000152733","Cowpox virus","Poxviridae",1,0.359712230215827
"2190","Q8QMZ7","UP000152733","Cowpox virus","Poxviridae",1.5,3.2
"2191","Q8QMZ8","UP000152733","Cowpox virus","Poxviridae",1.22222222222222,1.2396694214876
"2192","Q8QMZ9","UP000152733","Cowpox virus","Poxviridae",1,0.854700854700855
"2193","Q8QN00","UP000152733","Cowpox virus","Poxviridae",1,1.11111111111111
"2194","Q8QN01","UP000152733","Cowpox virus","Poxviridae",1,1.81818181818182
"2195","Q8QN03","UP000152733","Cowpox virus","Poxviridae",1,7.31707317073171
"2196","Q8QN04","UP000152733","Cowpox virus","Poxviridae",1,6.45161290322581
"2197","Q8QN05","UP000152733","Cowpox virus","Poxviridae",1,1.93905817174515
"2198","Q8QN06","UP000152733","Cowpox virus","Poxviridae",1,2.08667736757624
"2199","Q8QN07","UP000152733","Cowpox virus","Poxviridae",1,2.33236151603499
"2200","Q8QN08","UP000152733","Cowpox virus","Poxviridae",3.27777777777778,4.20560747663551
"2201","Q8QN09","UP000152733","Cowpox virus","Poxviridae",1,2.48756218905473
"2202","Q8QN10","UP000152733","Cowpox virus","Poxviridae",1.2,9.25925925925926
"2203","Q8QN11","UP000152733","Cowpox virus","Poxviridae",1,8.57142857142857
"2204","Q8QN12","UP000152733","Cowpox virus","Poxviridae",1,10
"2205","Q8QN13","UP000152733","Cowpox virus","Poxviridae",1.08333333333333,3.52564102564103
"2206","Q8QN14","UP000152733","Cowpox virus","Poxviridae",1.00975609756098,63.6645962732919
"2207","Q8QN15","UP000152733","Cowpox virus","Poxviridae",1.4,2.13219616204691
"2208","Q8QN16","UP000152733","Cowpox virus","Poxviridae",1,0.735294117647059
"2209","Q8QN17","UP000152733","Cowpox virus","Poxviridae",1,0.833333333333333
"2210","Q8QN18","UP000152733","Cowpox virus","Poxviridae",1,2.17391304347826
"2211","Q8QN19","UP000152733","Cowpox virus","Poxviridae",1.075,13.5849056603774
"2212","Q8QN20","UP000152733","Cowpox virus","Poxviridae",1.18571428571429,13.8014527845036
"2213","Q8QN21","UP000152733","Cowpox virus","Poxviridae",2,4.02930402930403
"2214","Q8QN22","UP000152733","Cowpox virus","Poxviridae",2,1.43540669856459
"2215","Q8QN23","UP000152733","Cowpox virus","Poxviridae",2.52173913043478,4.32900432900433
"2216","Q8QN26","UP000152733","Cowpox virus","Poxviridae",1,1.36363636363636
"2217","Q8QN27","UP000152733","Cowpox virus","Poxviridae",1.2,0.998003992015968
"2218","Q8QN28","UP000152733","Cowpox virus","Poxviridae",1.85714285714286,10.7142857142857
"2219","Q8QN29","UP000152733","Cowpox virus","Poxviridae",1.16666666666667,1.9672131147541
"2220","Q8QN34","UP000152733","Cowpox virus","Poxviridae",1,2.8735632183908
"2221","Q8QN35","UP000152733","Cowpox virus","Poxviridae",1.25,3.22061191626409
"2222","Q8QN36","UP000152733","Cowpox virus","Poxviridae",2.22727272727273,3.19634703196347
"2223","Q8QN37","UP000152733","Cowpox virus","Poxviridae",1,2.60869565217391
"2224","Q8QN38","UP000152733","Cowpox virus","Poxviridae",1.33333333333333,1.2987012987013
"2225","Q8QN39","UP000152733","Cowpox virus","Poxviridae",1,0.625
"2226","Q8QN40","UP000152733","Cowpox virus","Poxviridae",1,2.34375
"2227","Q8QN41","UP000152733","Cowpox virus","Poxviridae",1.33333333333333,5.66037735849057
"2228","Q8QN42","UP000152733","Cowpox virus","Poxviridae",2.25925925925926,3.31210191082803
"2229","Q8QN43","UP000152733","Cowpox virus","Poxviridae",1,0.625
"2230","Q8QN44","UP000152733","Cowpox virus","Poxviridae",2.33333333333333,2.83018867924528
"2231","Q8QN45","UP000152733","Cowpox virus","Poxviridae",1.16666666666667,1.59362549800797
"2232","Q8QN46","UP000152733","Cowpox virus","Poxviridae",1,1.01010101010101
"2233","Q8QN47","UP000152733","Cowpox virus","Poxviridae",1,0.523560209424084
"2234","Q8QN48","UP000152733","Cowpox virus","Poxviridae",1.57142857142857,1.3671875
"2235","Q8QN49","UP000152733","Cowpox virus","Poxviridae",1,5.17241379310345
"2236","Q8QN50","UP000152733","Cowpox virus","Poxviridae",1.93333333333333,2.31839258114374
"2237","Q8QN51","UP000152733","Cowpox virus","Poxviridae",1,0.490196078431373
"2238","Q8QT26","UP000109776","Human parainfluenza type 1 strain Washington/1964","Other",1,2.16998191681736
"2239","Q8QT27","UP000109776","Human parainfluenza type 1 strain Washington/1964","Other",1,0.593471810089021
"2240","Q8QT28","UP000109776","Human parainfluenza type 1 strain Washington/1964","Other",1,0.609756097560976
"2241","Q8QT29","UP000109776","Human parainfluenza type 1 strain Washington/1964","Other",1,1.76470588235294
"2242","Q8QT30","UP000109776","Human parainfluenza type 1 strain Washington/1964","Other",1,3.10880829015544
"2243","Q8QT31","UP000109776","Human parainfluenza type 1 strain Washington/1964","Other",1.05555555555556,3.23159784560144
"2244","Q8QT32","UP000109776","Human parainfluenza type 1 strain Washington/1964","Other",1,2.88461538461538
"2245","Q8QT33","UP000109776","Human parainfluenza type 1 strain Washington/1964","Other",1.16666666666667,2.33918128654971
"2246","Q8QZ72","UP000007774","Mayaro virus","Other",1,2.11210398050366
"2247","Q8QZ73","UP000007774","Mayaro virus","Other",1.25,2.63808738664468
"2248","Q8UYD9","UP000101269","Monkeypox virus","Poxviridae",1.44444444444444,1.5625
"2249","Q8UYF7","UP000101269","Monkeypox virus","Poxviridae",1.85,4.69483568075117
"2250","Q8UYJ3","UP000101269","Monkeypox virus","Poxviridae",1,2.12765957446809
"2251","Q8V336","UP000000278","Dugbe virus","Other",1,0.635593220338983
"2252","Q8V4Q3","UP000101269","Monkeypox virus","Poxviridae",2,1.61290322580645
"2253","Q8V4Q4","UP000101269","Monkeypox virus","Poxviridae",1,0.704225352112676
"2254","Q8V4Q5","UP000101269","Monkeypox virus","Poxviridae",1.1219512195122,43.6170212765958
"2255","Q8V4Q7","UP000101269","Monkeypox virus","Poxviridae",1.30555555555556,1.82012847965739
"2256","Q8V4Q8","UP000101269","Monkeypox virus","Poxviridae",1,3.91061452513966
"2257","Q8V4Q9","UP000101269","Monkeypox virus","Poxviridae",1.375,4.6242774566474
"2258","Q8V4R0","UP000101269","Monkeypox virus","Poxviridae",1.83333333333333,10.1694915254237
"2259","Q8V4R1","UP000101269","Monkeypox virus","Poxviridae",1.19047619047619,2.68542199488491
"2260","Q8V4R2","UP000101269","Monkeypox virus","Poxviridae",1,3.81231671554252
"2261","Q8V4R4","UP000101269","Monkeypox virus","Poxviridae",1.14285714285714,4.44444444444444
"2262","Q8V4R5","UP000101269","Monkeypox virus","Poxviridae",1,2.17391304347826
"2263","Q8V4R6","UP000101269","Monkeypox virus","Poxviridae",2.61764705882353,8.10810810810811
"2264","Q8V4R7","UP000101269","Monkeypox virus","Poxviridae",1.33333333333333,5.16605166051661
"2265","Q8V4S2","UP000101269","Monkeypox virus","Poxviridae",1,2.61437908496732
"2266","Q8V4S3","UP000101269","Monkeypox virus","Poxviridae",2.6875,2.54545454545455
"2267","Q8V4S4","UP000101269","Monkeypox virus","Poxviridae",1.45714285714286,5.69105691056911
"2268","Q8V4S5","UP000101269","Monkeypox virus","Poxviridae",1.47058823529412,9.72222222222222
"2269","Q8V4S6","UP000101269","Monkeypox virus","Poxviridae",1,2.98013245033113
"2270","Q8V4S8","UP000101269","Monkeypox virus","Poxviridae",1,0.309597523219814
"2271","Q8V4S9","UP000101269","Monkeypox virus","Poxviridae",1,6.99815837937385
"2272","Q8V4T0","UP000101269","Monkeypox virus","Poxviridae",1.4,7.25388601036269
"2273","Q8V4T2","UP000101269","Monkeypox virus","Poxviridae",1,0.436681222707424
"2274","Q8V4T3","UP000101269","Monkeypox virus","Poxviridae",1,2.63157894736842
"2275","Q8V4T4","UP000101269","Monkeypox virus","Poxviridae",1.36734693877551,10.4477611940298
"2276","Q8V4T5","UP000101269","Monkeypox virus","Poxviridae",1,6.34920634920635
"2277","Q8V4T6","UP000101269","Monkeypox virus","Poxviridae",1,1.61290322580645
"2278","Q8V4T7","UP000101269","Monkeypox virus","Poxviridae",2,1.63934426229508
"2279","Q8V4T9","UP000101269","Monkeypox virus","Poxviridae",1.28571428571429,2.63157894736842
"2280","Q8V4U0","UP000101269","Monkeypox virus","Poxviridae",1,1.16731517509728
"2281","Q8V4U1","UP000101269","Monkeypox virus","Poxviridae",1.28571428571429,3.48258706467662
"2282","Q8V4U3","UP000101269","Monkeypox virus","Poxviridae",1,0.636942675159236
"2283","Q8V4U4","UP000101269","Monkeypox virus","Poxviridae",1,2.35294117647059
"2284","Q8V4U5","UP000101269","Monkeypox virus","Poxviridae",1,0.346020761245675
"2285","Q8V4U8","UP000101269","Monkeypox virus","Poxviridae",1,1.70068027210884
"2286","Q8V4U9","UP000101269","Monkeypox virus","Poxviridae",1,0.740740740740741
"2287","Q8V4V0","UP000101269","Monkeypox virus","Poxviridae",10.8478260869565,7.66208251473477
"2288","Q8V4V1","UP000101269","Monkeypox virus","Poxviridae",1.13725490196078,7.15328467153285
"2289","Q8V4V2","UP000101269","Monkeypox virus","Poxviridae",1,4.6875
"2290","Q8V4V3","UP000101269","Monkeypox virus","Poxviridae",1.07692307692308,1.12749349522984
"2291","Q8V4V4","UP000101269","Monkeypox virus","Poxviridae",1,0.269541778975741
"2292","Q8V4V5","UP000101269","Monkeypox virus","Poxviridae",5.66666666666667,1.70454545454545
"2293","Q8V4V6","UP000101269","Monkeypox virus","Poxviridae",1,0.72289156626506
"2294","Q8V4V7","UP000101269","Monkeypox virus","Poxviridae",1,0.961538461538462
"2295","Q8V4V8","UP000101269","Monkeypox virus","Poxviridae",1,3.03030303030303
"2296","Q8V4V9","UP000101269","Monkeypox virus","Poxviridae",1,1.66320166320166
"2297","Q8V4W0","UP000101269","Monkeypox virus","Poxviridae",1.2,2.59067357512953
"2298","Q8V4W1","UP000101269","Monkeypox virus","Poxviridae",1,0.546448087431694
"2299","Q8V4W2","UP000101269","Monkeypox virus","Poxviridae",1,1.20481927710843
"2300","Q8V4W3","UP000101269","Monkeypox virus","Poxviridae",5.07692307692308,6.70391061452514
"2301","Q8V4W4","UP000101269","Monkeypox virus","Poxviridae",1.1,3.25732899022801
"2302","Q8V4W5","UP000101269","Monkeypox virus","Poxviridae",1.18181818181818,1.25
"2303","Q8V4W7","UP000101269","Monkeypox virus","Poxviridae",2,1.06761565836299
"2304","Q8V4W8","UP000101269","Monkeypox virus","Poxviridae",1,0.572246065808298
"2305","Q8V4W9","UP000101269","Monkeypox virus","Poxviridae",1,1.10803324099723
"2306","Q8V4X0","UP000101269","Monkeypox virus","Poxviridae",1.27272727272727,7.33333333333333
"2307","Q8V4X1","UP000101269","Monkeypox virus","Poxviridae",1.33333333333333,5.18518518518519
"2308","Q8V4X2","UP000101269","Monkeypox virus","Poxviridae",1.125,1.26382306477093
"2309","Q8V4X4","UP000101269","Monkeypox virus","Poxviridae",1.125,3.75586854460094
"2310","Q8V4X5","UP000101269","Monkeypox virus","Poxviridae",1,0.185185185185185
"2311","Q8V4X7","UP000101269","Monkeypox virus","Poxviridae",1,0.806451612903226
"2312","Q8V4X8","UP000101269","Monkeypox virus","Poxviridae",1,0.421940928270042
"2313","Q8V4X9","UP000101269","Monkeypox virus","Poxviridae",1,2.47524752475248
"2314","Q8V4Y0","UP000101269","Monkeypox virus","Poxviridae",1,3.41296928327645
"2315","Q8V4Y1","UP000101269","Monkeypox virus","Poxviridae",1,4
"2316","Q8V4Y2","UP000101269","Monkeypox virus","Poxviridae",1.4,0.798722044728434
"2317","Q8V4Y3","UP000101269","Monkeypox virus","Poxviridae",1,1.03359173126615
"2318","Q8V4Y4","UP000101269","Monkeypox virus","Poxviridae",1,0.483091787439614
"2319","Q8V4Y6","UP000101269","Monkeypox virus","Poxviridae",1,1.48148148148148
"2320","Q8V4Y7","UP000101269","Monkeypox virus","Poxviridae",1.125,0.959232613908873
"2321","Q8V4Y8","UP000101269","Monkeypox virus","Poxviridae",1,0.740740740740741
"2322","Q8V4Y9","UP000101269","Monkeypox virus","Poxviridae",1,1.65016501650165
"2323","Q8V4Z0","UP000101269","Monkeypox virus","Poxviridae",2.125,6.93069306930693
"2324","Q8V4Z1","UP000101269","Monkeypox virus","Poxviridae",1,0.76530612244898
"2325","Q8V4Z2","UP000101269","Monkeypox virus","Poxviridae",1,1.59744408945687
"2326","Q8V4Z3","UP000101269","Monkeypox virus","Poxviridae",4.66666666666667,4.375
"2327","Q8V4Z4","UP000101269","Monkeypox virus","Poxviridae",1.05,1.56862745098039
"2328","Q8V4Z5","UP000101269","Monkeypox virus","Poxviridae",1,1.24223602484472
"2329","Q8V4Z8","UP000101269","Monkeypox virus","Poxviridae",1,1.70940170940171
"2330","Q8V4Z9","UP000101269","Monkeypox virus","Poxviridae",1,1.66666666666667
"2331","Q8V500","UP000101269","Monkeypox virus","Poxviridae",1,0.600600600600601
"2332","Q8V501","UP000101269","Monkeypox virus","Poxviridae",1.5,2.46913580246914
"2333","Q8V502","UP000101269","Monkeypox virus","Poxviridae",1,0.836820083682008
"2334","Q8V503","UP000101269","Monkeypox virus","Poxviridae",1,1.21580547112462
"2335","Q8V504","UP000101269","Monkeypox virus","Poxviridae",1,0.555555555555556
"2336","Q8V505","UP000101269","Monkeypox virus","Poxviridae",1,0.649350649350649
"2337","Q8V506","UP000101269","Monkeypox virus","Poxviridae",1.2,2.36406619385343
"2338","Q8V508","UP000152733","Cowpox virus","Poxviridae",1,1.91387559808612
"2339","Q8V509","UP000101269","Monkeypox virus","Poxviridae",1.4,5
"2340","Q8V510","UP000101269","Monkeypox virus","Poxviridae",1.125,1.37931034482759
"2341","Q8V511","UP000101269","Monkeypox virus","Poxviridae",1.36363636363636,3.30827067669173
"2342","Q8V512","UP000101269","Monkeypox virus","Poxviridae",1,1.45631067961165
"2343","Q8V513","UP000101269","Monkeypox virus","Poxviridae",1,2.15633423180593
"2344","Q8V514","UP000101269","Monkeypox virus","Poxviridae",1,4.41176470588235
"2345","Q8V515","UP000101269","Monkeypox virus","Poxviridae",1.00294117647059,44.3421052631579
"2346","Q8V516","UP000101269","Monkeypox virus","Poxviridae",1,2.71317829457364
"2347","Q8V517","UP000101269","Monkeypox virus","Poxviridae",1,3.2258064516129
"2348","Q8V518","UP000101269","Monkeypox virus","Poxviridae",1,4.31893687707641
"2349","Q8V519","UP000101269","Monkeypox virus","Poxviridae",1.4,5.15463917525773
"2350","Q8V520","UP000101269","Monkeypox virus","Poxviridae",1,2.29357798165138
"2351","Q8V522","UP000101269","Monkeypox virus","Poxviridae",1,2.38095238095238
"2352","Q8V523","UP000101269","Monkeypox virus","Poxviridae",1.06666666666667,1.50753768844221
"2353","Q8V524","UP000101269","Monkeypox virus","Poxviridae",1,0.381679389312977
"2354","Q8V525","UP000101269","Monkeypox virus","Poxviridae",1,0.645161290322581
"2355","Q8V526","UP000101269","Monkeypox virus","Poxviridae",1,1.07913669064748
"2356","Q8V527","UP000101269","Monkeypox virus","Poxviridae",1.57142857142857,2.82258064516129
"2357","Q8V528","UP000101269","Monkeypox virus","Poxviridae",1,7.04225352112676
"2358","Q8V529","UP000101269","Monkeypox virus","Poxviridae",1.2,1.37741046831956
"2359","Q8V530","UP000101269","Monkeypox virus","Poxviridae",1,0.854700854700855
"2360","Q8V531","UP000101269","Monkeypox virus","Poxviridae",1,2.22222222222222
"2361","Q8V532","UP000101269","Monkeypox virus","Poxviridae",1,1.81818181818182
"2362","Q8V534","UP000101269","Monkeypox virus","Poxviridae",1,9.67741935483871
"2363","Q8V535","UP000101269","Monkeypox virus","Poxviridae",1,1.38504155124654
"2364","Q8V536","UP000101269","Monkeypox virus","Poxviridae",1,1.92307692307692
"2365","Q8V537","UP000101269","Monkeypox virus","Poxviridae",1,1.74927113702624
"2366","Q8V538","UP000101269","Monkeypox virus","Poxviridae",3.27777777777778,4.20560747663551
"2367","Q8V539","UP000101269","Monkeypox virus","Poxviridae",1,1.99004975124378
"2368","Q8V541","UP000101269","Monkeypox virus","Poxviridae",1,6.34920634920635
"2369","Q8V542","UP000101269","Monkeypox virus","Poxviridae",1,4.83870967741935
"2370","Q8V543","UP000101269","Monkeypox virus","Poxviridae",1.2,2.71084337349398
"2371","Q8V544","UP000101269","Monkeypox virus","Poxviridae",1.00943396226415,68.8311688311688
"2372","Q8V545","UP000101269","Monkeypox virus","Poxviridae",1.22222222222222,1.89075630252101
"2373","Q8V547","UP000101269","Monkeypox virus","Poxviridae",1,0.961538461538462
"2374","Q8V548","UP000101269","Monkeypox virus","Poxviridae",1,1.44927536231884
"2375","Q8V549","UP000101269","Monkeypox virus","Poxviridae",1.07692307692308,13.2075471698113
"2376","Q8V550","UP000101269","Monkeypox virus","Poxviridae",1.19402985074627,13.0750605326877
"2377","Q8V552","UP000101269","Monkeypox virus","Poxviridae",1.1,2.74725274725275
"2378","Q8V553","UP000101269","Monkeypox virus","Poxviridae",2.22222222222222,3.2967032967033
"2379","Q8V555","UP000101269","Monkeypox virus","Poxviridae",1.90909090909091,4.87238979118329
"2380","Q8V558","UP000101269","Monkeypox virus","Poxviridae",1,1.47783251231527
"2381","Q8V561","UP000101269","Monkeypox virus","Poxviridae",1.2,7.57575757575758
"2382","Q8V563","UP000101269","Monkeypox virus","Poxviridae",1,1.64473684210526
"2383","Q8V564","UP000101269","Monkeypox virus","Poxviridae",1,4.1025641025641
"2384","Q8V567","UP000101269","Monkeypox virus","Poxviridae",1.35294117647059,2.74636510500808
"2385","Q8V568","UP000101269","Monkeypox virus","Poxviridae",3.375,13.2075471698113
"2386","Q8V569","UP000101269","Monkeypox virus","Poxviridae",2.22727272727273,3.23574730354391
"2387","Q8V570","UP000101269","Monkeypox virus","Poxviridae",1,1.73913043478261
"2388","Q8V571","UP000101269","Monkeypox virus","Poxviridae",1.33333333333333,1.2987012987013
"2389","Q8V573","UP000101269","Monkeypox virus","Poxviridae",1.375,6.10687022900763
"2390","Q8V574","UP000101269","Monkeypox virus","Poxviridae",1.25,7.54716981132075
"2391","Q90033","UP000008596","Yaba monkey tumor virus","Poxviridae",1,2.35294117647059
"2392","Q91E95","UP000007664","Rotavirus C","Other",1.09090909090909,2.0389249304912
"2393","Q91E96","UP000007664","Rotavirus C","Other",1,1.48911798396334
"2394","Q91M93","UP000152733","Cowpox virus","Poxviridae",1,2.63157894736842
"2395","Q96895","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1,4.41176470588235
"2396","Q98146","UP000000942","Human herpesvirus 8 type P","Herpesviridae",1.23076923076923,7.85498489425982
"2397","Q98157","UP000000942","Human herpesvirus 8 type P","Herpesviridae",2.74468085106383,24.0963855421687
"2398","Q98172","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.23809523809524,4.40251572327044
"2399","Q98173","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.27777777777778,4.09090909090909
"2400","Q98174","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",12.5,8.75576036866359
"2401","Q98175","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.25,5.88235294117647
"2402","Q98177","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",6.18390804597701,13.1669535283993
"2403","Q98178","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.26315789473684,8.7378640776699
"2404","Q98179","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.07692307692308,7.27272727272727
"2405","Q98180","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.89017341040462
"2406","Q98181","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.5,3.2258064516129
"2407","Q98182","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",5.57894736842105,10.1398601398601
"2408","Q98183","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.92307692307692
"2409","Q98184","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.32,11.6279069767442
"2410","Q98185","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.66666666666667,5.88235294117647
"2411","Q98186","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",2,2.75862068965517
"2412","Q98187","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",8.49107142857143,13.0044843049327
"2413","Q98188","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.62962962962963,4.14110429447853
"2414","Q98190","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,0.819672131147541
"2415","Q98191","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.04568527918782
"2416","Q98192","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.125,10.3896103896104
"2417","Q98193","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.18978102189781
"2418","Q98195","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.86806883365201
"2419","Q98196","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",2.91111111111111,14.3968871595331
"2420","Q98197","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.15384615384615,5.93607305936073
"2421","Q98198","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",2.375,9.87654320987654
"2422","Q98199","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.61437908496732
"2423","Q98200","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.36,3.3921302578019
"2424","Q98201","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.17647058823529,2.99295774647887
"2425","Q98202","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",8.27777777777778,4.15704387990762
"2426","Q98203","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.13636363636364,4.14703110273327
"2427","Q98204","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",2.58695652173913,7.93499043977056
"2428","Q98205","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.80505415162455
"2429","Q98207","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.61832829808661
"2430","Q98208","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,4.44444444444444
"2431","Q98209","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.47933884297521
"2432","Q98210","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.14285714285714,5.18134715025907
"2433","Q98211","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.32,3.15374507227332
"2434","Q98212","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.33779264214047
"2435","Q98213","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.47058823529412,27.8688524590164
"2436","Q98214","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.6101083032491
"2437","Q98215","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.8169014084507
"2438","Q98216","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.08695652173913,5.82278481012658
"2439","Q98217","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.10526315789474,3.76984126984127
"2440","Q98218","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.05882352941176,2.5260029717682
"2441","Q98219","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.75229357798165
"2442","Q98221","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.27868852459016
"2443","Q98222","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",2.18055555555556,28.125
"2444","Q98223","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.95121951219512
"2445","Q98224","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.26460481099656
"2446","Q98225","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,4.12371134020619
"2447","Q98226","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.11111111111111,7.65957446808511
"2448","Q98228","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.28571428571429,9.85915492957746
"2449","Q98229","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.375,15.3846153846154
"2450","Q98230","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,4.34782608695652
"2451","Q98231","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.66666666666667,4.16666666666667
"2452","Q98232","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.92156862745098
"2453","Q98233","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.21212121212121,8.43989769820972
"2454","Q98234","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.05982905982906,48.3253588516746
"2455","Q98235","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.00803212851406
"2456","Q98236","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.36363636363636,6.64652567975831
"2457","Q98237","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.09090909090909,4.74137931034483
"2458","Q98238","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",2.6,12.1951219512195
"2459","Q98240","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,0.668896321070234
"2460","Q98241","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,4.93827160493827
"2461","Q98242","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.22222222222222
"2462","Q98243","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.14285714285714,4.06976744186047
"2463","Q98244","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.31325301204819
"2464","Q98245","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.28571428571429,11.3821138211382
"2465","Q98246","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.05882352941176,2.660406885759
"2466","Q98247","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.45161290322581,8.07291666666667
"2467","Q98248","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,6
"2468","Q98249","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",3.36363636363636,5.69620253164557
"2469","Q98250","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.14285714285714,3.88888888888889
"2470","Q98251","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.1,6.96864111498258
"2471","Q98252","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.2051282051282
"2472","Q98253","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.0625,7.6555023923445
"2473","Q98254","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.6025641025641
"2474","Q98255","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.03030303030303
"2475","Q98256","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.16666666666667,5.8252427184466
"2476","Q98257","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.16666666666667,3.83386581469649
"2477","Q98258","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.14285714285714,4.40251572327044
"2478","Q98259","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.2258064516129,11.6731517509728
"2479","Q98260","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",10.8235294117647,7.44186046511628
"2480","Q98261","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.05,2.56410256410256
"2481","Q98262","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.22222222222222,1.44230769230769
"2482","Q98263","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,4.54545454545455
